x,refined_rho,refined_velocity_x,refined_theta,refined_stress_xx,refined_heat_flux_x,refined_M300,refined_M400,refined_M420,coarse_rho,coarse_velocity_x,coarse_theta,coarse_stress_xx,coarse_heat_flux_x,coarse_M300,coarse_M400,coarse_M420,adaptive_rho,adaptive_velocity_x,adaptive_theta,adaptive_stress_xx,adaptive_heat_flux_x,adaptive_M300,adaptive_M400,adaptive_M420
-11.75,1.0000004537479932,2.5819866874719195,1.0000010882143837,-7.234696064895019e-06,-4.1764712244152236e-06,24.959242075642212,87.44456143380937,87.4443519244469,1.0000006313343708,2.581986884360662,1.0000027404282126,-2.3194271530080357e-06,-8.225485230495266e-06,24.959219702654533,87.44437631908151,87.44443424109444,0.9999999999999947,2.581988897471625,0.9999999999999897,1.9872992140790302e-14,1.0969003483296547e-13,24.95922600889243,87.44444444444595,87.44444444444393
-11.25,0.999999949110462,2.58198779219887,1.0000000646141105,-8.379119826207315e-06,-2.6916320106096236e-06,24.959258849371032,87.44467299521101,87.44431696667375,0.9999998071717464,2.5819896801004116,1.000000363717996,2.8408115646527676e-06,-4.545682321444033e-06,24.95921193953067,87.44433432968485,87.44441564196788,1.0,2.5819888974716103,1.0000000000000058,-1.199040866595169e-14,8.215650382226158e-15,24.959226008892365,87.44444444444501,87.44444444444508
-10.75,0.9999998692547426,2.5819882650716766,0.999999728899895,-9.268093848158188e-06,-1.3093866679803057e-06,24.959274978466226,87.44477147676697,87.44433484913738,1.0000000007980012,2.581989503150378,0.9999997400839348,4.206781131999016e-06,-1.6122695691844768e-06,24.959202606544945,87.4443026160375,87.44440875423115,1.0,2.581988897471611,1.000000000000004,-8.43769498715119e-15,-1.1546319456101628e-14,24.95922600889232,87.44444444444487,87.44444444444503
-10.25,0.9999999003236218,2.5819885117625363,0.9999997645587971,-9.928441023876466e-06,-5.02314832173667e-07,24.959288587117598,87.44484898107164,87.44437667030627,1.0000000751167148,2.58198906580889,0.9999997783192708,4.305212513711076e-06,-6.476036595870482e-08,24.959196703604213,87.44428908872203,87.44441736563856,1.0,2.581988897471611,1.0000000000000027,-5.329070518200751e-15,2.531308496145357e-14,24.959226008892358,87.44444444444497,87.44444444444477
-9.75,0.9999999385105097,2.581988689324021,0.9999998734058423,-1.0318484139126838e-05,-1.2493384193845714e-07,24.959298323545223,87.44490083703523,87.44441536593968,1.0000000404482323,2.5819888986014243,0.999999919863742,4.163394483391869e-06,4.5180523322585486e-07,24.95919508214137,87.44428744326325,87.4444289470554,1.0,2.581988897471611,1.000000000000001,-2.4424906541753444e-15,-1.2434497875801753e-14,24.959226008892248,87.4444444444445,87.44444444444463
-9.25,0.9999999679488705,2.5819888036487773,0.9999999498339384,-1.0509081744491944e-05,7.87727016948736e-09,24.959304056379718,87.44492944537913,87.44443968573886,1.0000000096928852,2.5819888811499188,1.0000000014200963,4.069813069440542e-06,4.4794623810240353e-07,24.959195227446333,87.44428694104941,87.44443358375072,1.0,2.581988897471611,1.0000000000000002,-6.661338147750939e-16,2.220446049250313e-16,24.95922600889225,87.44444444444449,87.44444444444453
-8.75,0.9999999861023416,2.5819888625287333,0.9999999855708847,-1.0586267034207175e-05,3.2810202998945215e-08,24.95930680252254,87.44494223078632,87.44445108592465,1.0000000003224652,2.581988894353059,1.000000023178656,4.0471147200182855e-06,2.9194801554055516e-07,24.959195334192444,87.44428384510736,87.44443134641537,1.0,2.581988897471611,1.0,-0.0,-1.5543122344752192e-15,24.95922600889224,87.44444444444444,87.44444444444443
-8.25,0.9999999950146549,2.581988886860899,0.9999999978017016,-1.0611458480469516e-05,2.4368880024994155e-08,24.959307863692835,87.44494673739185,87.44445508295259,0.9999999996652732,2.5819889012188604,1.000000018990813,4.056790007478384e-06,1.5210075821059377e-07,24.95919510008782,87.44427968880625,87.44442670325898,1.0,2.581988897471611,0.9999999999999999,-1.1102230246251565e-16,-1.1102230246251565e-15,24.95922600889224,87.44444444444444,87.44444444444443
-7.75,0.9999999985335926,2.581988894931404,1.0000000006879317,-1.0617612611119043e-05,1.195584831137353e-08,24.959308185082687,87.44494789009184,87.44445601992999,1.0000000001558118,2.581988901344807,1.0000000105685345,4.070859251026349e-06,6.687695530693816e-08,24.959194778728385,87.44427637389845,87.44442284098903,1.0,2.581988897471611,1.0,-0.0,-1.7763568394002505e-15,24.95922600889224,87.44444444444444,87.44444444444449
-7.25,0.9999999997002221,2.581988896782199,1.0000000014200998,-1.0619280937040898e-05,-8.887233171606113e-10,24.959308251297937,87.44494803173964,87.44445606902919,1.0000000002945602,2.5819888994363156,1.0000000053320548,4.079312152294179e-06,2.08811357094163e-08,24.95919454479888,87.44427443310154,87.44442058265967,1.0,2.581988897471611,1.0,-0.0,-1.5543122344752192e-15,24.95922600889224,87.44444444444444,87.44444444444449
-6.75,1.0000000002889242,2.5819888953463073,1.0000000050507256,-1.062590537759256e-05,-3.9047236777278727e-08,24.959308239860132,87.44494802250772,87.44445602429818,1.0000000004676435,2.5819888965242193,1.0000000060273937,4.077633146470916e-06,-2.750969807507886e-08,24.959194408422146,87.44427355930735,87.44441957248642,0.9999998686911623,2.583156930166424,0.9999990451440516,1.8805386400311264e-06,-4.9665233214257754e-05,24.985977261376515,87.55994623883274,87.55994496163609
-6.25,1.0000000022984394,2.581988883762705,1.0000000290605497,-1.0668572853589353e-05,-2.4894146832821207e-07,24.95930814188619,87.44494824238357,87.44445621778704,1.0000000021271505,2.581988885464461,1.0000000267578246,4.0406546915061625e-06,-2.2315769920844275e-07,24.959194271042026,87.4442734432237,87.44441940733012,0.9998317121513273,2.586215732218192,0.9998944679944124,0.00020463936033299213,-0.00017185548630127556,25.049620893490236,87.83472228110851,87.83415187309276
-5.75,1.0000000144772807,2.5819888132462796,1.0000001724507925,-1.0920841282846538e-05,-1.4467265736506363e-06,24.95930762520457,87.44494957114681,87.44445732057657,1.0000000130338813,2.5819888215184332,1.000000156560165,3.8120430583266085e-06,-1.3173091084617283e-06,24.95919377969889,87.44427456570776,87.44442039305353,0.9997780021587216,2.586032851502706,0.9998642247098367,0.00025138519575551577,-0.0001468936127924092,25.04351557605376,87.80880866058133,87.80745997010658
-5.25,1.00000008704512,2.581988403910839,1.0000009854048761,-1.2336051672390269e-05,-8.004387345605934e-06,24.95930494368585,87.44495587393477,87.44446159299191,1.0000000787368803,2.581988449153992,1.0000008985966324,2.5189559698102215e-06,-7.331284052058962e-06,24.959191297105416,87.44428036131484,87.44442477473162,0.9999206779027455,2.58530361741986,0.9999445414863376,9.339862971791124e-05,-0.00013549944133384173,25.032151482370466,87.75985409533448,87.75876801029872
-4.75,1.000000499750261,2.5819861373038258,1.000005379418906,-1.9892036701163462e-05,-4.220595067461197e-05,24.959291663541958,87.44498322703839,87.44447404404427,1.0000004552888508,2.5819863720283474,1.0000049391748642,-4.436525950168857e-06,-3.890701574960076e-05,24.959178957668232,87.44430569118263,87.4444387184404,0.9988881343036967,2.5889003879417705,0.9993362390991697,0.0011471837130737628,-0.00017996449184520813,25.076237444234593,87.9549724971584,87.9475290254141
-4.25,1.0000027276870682,2.5819742190331567,1.0000279484699435,-5.813968811785308e-05,-0.00021146381734982178,24.959229377524345,87.44509210729707,87.44448656735197,1.0000025032692528,2.5819753656779176,1.0000258536982596,-3.991401965453001e-05,-0.00019630519359403742,24.959120753319105,87.44440684478181,87.4444616408803,0.9996445126552697,2.588337292317508,0.999838724297846,0.00021189504781582436,-0.0009908698478553468,25.091852808302793,88.02272166828607,88.01776772028505
-3.75,1.0000140988818078,2.581915018105494,1.0001374653378727,-0.00024048415295840897,-0.0010007714760116304,24.958954773610817,87.44548293089917,87.4443076562486,1.0000130276202308,2.5819203280451637,1.0001279954446949,-0.00021008787399390272,-0.0009344014329586425,24.95886325771354,87.44477128388542,87.44433696224542,0.9993481189409319,2.5886476056025716,0.9997574771757242,0.00029264126302486204,-0.0017194124488695284,25.0889478453516,88.01783049072708,88.00841942418316
-3.25,1.0000690778819552,2.5816377275135776,1.0006372577061688,-0.0010551317387861303,-0.00444602179401854,24.95782326048252,87.44670469436404,87.44249190164885,1.0000642689105967,2.5816610623127434,1.0005961899231328,-0.0009733456749996261,-0.0041643668839637105,24.957803085280002,87.44591509112877,87.44273951157953,0.9999571899286045,2.587276890900575,1.0008211626082077,-0.0014582969867131812,-0.009596393719628171,25.079841443227483,87.99949224098542,88.00756834297349
-2.75,1.0003203012529656,2.580416211137556,1.0027766888231089,-0.004456383835801603,-0.018485065899002562,24.953440173591588,87.44973301772222,87.43194146235902,1.000300706354438,2.5805101773830796,1.0026114328438525,-0.004176581489633069,-0.01736640484009966,24.953701113915752,87.4487276863086,87.43278012849886,1.0001559096629065,2.5859784546834703,1.00248044109596,-0.003974933983701856,-0.021921481227448414,25.065618665430783,87.9955541095635,88.08389600739879
-2.25,1.0013852743492146,2.575442731475334,1.0112316955035234,-0.017511722814441466,-0.07109719933379566,24.937341023759593,87.45417695160604,87.39570896885249,1.0013179229480833,2.5757650928316775,1.0106579205466248,-0.01660117127818217,-0.06724829013150435,24.938568406293484,87.4525521502395,87.39583651219054,1.001911433302289,2.5787203318153504,1.0112749982018616,-0.017365112258663107,-0.06903784274990721,25.03019749350196,87.89416493516282,87.9575418150153
-1.75,1.0054529187203787,2.557396441512902,1.040858911219358,-0.06167697543774975,-0.24444135168123715,24.881822848151938,87.44631861852045,87.3961453983143,1.0052680235206768,2.5582821709915047,1.039256093174555,-0.05925117704653582,-0.23387769827804084,24.885665752175488,87.44316463440435,87.38229829133529,1.0046275418059298,2.564980408389471,1.034971338349535,-0.05289488552308619,-0.21652205616419273,24.973977923758664,87.83128771530708,87.86201249399875
-1.25,1.019371216696837,2.5005041500757317,1.1292498521215506,-0.1878492552007458,-0.7157922294904473,24.712494905935127,87.33507519943544,87.93055488411261,1.0188895209559714,2.502618253931237,1.1256119080072342,-0.18259087926092743,-0.6938051893260093,24.721252805413975,87.33050574813886,87.87408901527796,1.0213651950722349,2.4990328585943344,1.1292375066363194,-0.18927473141991946,-0.6796200855459078,24.799562308745884,87.70302489332586,88.31167199614157
-0.75,1.0639668296712332,2.343523287135084,1.3471794871954004,-0.4844417392073721,-1.6777795708109782,24.280020144109034,86.7793995661053,90.2586508890082,1.0616465710597947,2.3504349501752277,1.3386750001495848,-0.4728823577818999,-1.6441535887174155,24.29691300995752,86.7859258467613,90.13018206707102,1.061165340439543,2.3531622939559322,1.3415837968791582,-0.47682060620173394,-1.6576047392364923,24.37529754869008,87.10177528845341,90.40315191056628
