name,family,components,realizability_margin,exact_beta,exact_gamma_norm,standardized_third_cumulant_norm,standardized_fourth_cumulant_norm,fourth_source_disagreement,tail_disagreement,reconstruction_failure,stage9_fourth_source_error,grad_fourth_source_error,best_algebraic_fourth_source_error,both_algebraic_closures_unsafe,stage9_status,grad_status,source_sensor_active,combined_sensor_active
rare_hot_anisotropic_w0.1_r25,rare_hot_anisotropic,2,0.08887522854348345,-0.004682230773056003,0.0,0.0,37.489715158850856,0.09432737547116399,0.2911440749355784,False,0.07186029084759361,0.07893970987038337,0.07186029084759361,True,PASS,PASS,False,False
rare_hot_anisotropic_w0.1_r100,rare_hot_anisotropic,2,0.05167966313393822,-0.007289162560259561,0.0,0.0,61.37518941511405,0.1676997630348565,0.39330532161548465,False,0.2874774718229155,0.2655745596490284,0.2655745596490284,True,PASS,PASS,True,True
rare_hot_anisotropic_w0.1_r1000,rare_hot_anisotropic,2,0.04202963546421899,-0.008506448934656862,0.0,0.0,72.69961712887186,0.2053952202394411,0.4342724600998995,False,0.4519983357094768,0.3866149465809132,0.3866149465809132,True,PASS,PASS,True,True
rare_hot_anisotropic_w0.02_r4,rare_hot_anisotropic,2,0.23691042112448404,-4.9328609685123005e-05,0.0,0.0,1.464274550149483,0.00021053630308041977,0.07381721587585696,False,0.0012512238272886754,0.0011019496466241456,0.0011019496466241456,False,PASS,PASS,False,False
rare_hot_anisotropic_w0.02_r25,rare_hot_anisotropic,2,0.10139872260756397,-0.000988432938943159,0.0,0.0,43.0883740251998,0.02790917135613975,0.40267000996075686,False,0.04598123801985256,0.03871867616354998,0.03871867616354998,True,PASS,PASS,False,False
rare_hot_anisotropic_w0.02_r100,rare_hot_anisotropic,2,0.02339211654273644,-0.003900839618865991,0.0,0.0,178.8244405737856,0.48469375704408163,0.8429269312768006,False,0.8526942387960185,0.18528207963571586,0.18528207963571586,True,PASS,PASS,True,True
rare_hot_anisotropic_w0.02_r1000,rare_hot_anisotropic,2,0.009592324872423622,-0.007870089210973444,0.0,0.0,366.1989125785125,0.916230102743622,1.0421771254258838,False,4.035318673600976,0.989406926463811,0.989406926463811,True,PASS,PASS,True,True
rare_hot_anisotropic_w0.005_r4,rare_hot_anisotropic,2,0.22920103765229352,-3.3624709312409746e-06,0.0,0.0,0.4053583970722713,1.0462708512468832e-05,0.03492968878141283,False,9.171518888352831e-05,8.945840376490574e-05,8.945840376490574e-05,False,PASS,PASS,False,False
rare_hot_anisotropic_w0.005_r25,rare_hot_anisotropic,2,0.1605903553813445,-0.00010787346089071957,0.0,0.0,19.09785119491099,0.0019094465673112813,0.2500297565793798,False,0.01589044254120017,0.014578132252233894,0.014578132252233894,False,PASS,PASS,False,False
rare_hot_anisotropic_w0.005_r100,rare_hot_anisotropic,2,0.028274543261100984,-0.0009686976698073163,0.0,0.0,180.34912170104118,0.2827935026955239,0.936732403434973,False,0.19103185345383747,0.11987080558164688,0.11987080558164688,True,PASS,PASS,True,True
rare_hot_anisotropic_w0.005_r1000,rare_hot_anisotropic,2,0.0034424861412272892,-0.006024101289470716,0.0,0.0,1138.378426770217,1.3992779095749237,1.4060440155067204,False,9.562862132804206,0.9531785238665509,0.9531785238665509,True,PASS,PASS,True,True
counterstream_ma2,near_delta_counterstream,2,0.12228260869565219,-0.041893897084054506,0.0,0.0,5.8775510204081645,0.048772431791485056,0.06560256405372353,False,8.152982908433389e-16,0.04778011761414578,8.152982908433389e-16,False,PASS,PASS,False,False
crossing_ma2,near_delta_crossing,2,0.17817072366258357,-0.02052800957118669,0.0,0.0,2.8800000000000003,0.02244335244204766,0.03805031789441352,False,6.363838039927259e-16,0.022278773481520717,6.363838039927259e-16,False,PASS,PASS,False,False
rare_beam_ma2,near_delta_rare_beam,2,0.21062348438313566,-0.001762173657640642,0.07854671237902879,0.6454887023020874,0.9378469073775374,0.04041945878029983,0.0476502373192756,False,0.049957702273310776,0.08856469067693236,0.049957702273310776,True,PASS,PASS,False,False
counterstream_ma4,near_delta_counterstream,2,0.01797124600638978,-0.09098286790553654,0.0,0.0,12.764542936288093,0.1682021142417141,0.10586822211051859,False,8.045334568121978e-17,0.1602878126633759,8.045334568121978e-17,False,PASS,PASS,True,True
crossing_ma4,near_delta_crossing,2,0.05625000000000004,-0.06786118866507997,0.0,0.0,9.520661157024792,0.07570963215986247,0.09306576455290827,False,9.353247206022635e-16,0.07545399554556984,9.353247206022635e-16,False,PASS,PASS,False,False
rare_beam_ma4,near_delta_rare_beam,2,0.12789491875259038,-0.015434089125285466,0.2729958464039008,3.286342850968536,8.21418064648546,0.20656326973360462,0.10955311389720941,False,0.10608777060696471,0.10850433315522362,0.10608777060696471,True,PASS,PASS,True,True
counterstream_ma8,near_delta_counterstream,2,0.0015116904058048906,-0.11706773112550219,0.0,0.0,16.42414791713076,0.08507557512157762,0.04943696531379992,False,1.811505911992038e-15,0.08441948629538656,1.811505911992038e-15,False,PASS,PASS,False,False
crossing_ma8,near_delta_crossing,2,0.006327334083239602,-0.10724837653517945,0.0,0.0,15.046530612244895,0.03757140621793697,0.08243644150706957,False,3.867960105279032e-16,0.038019342534288195,3.867960105279032e-16,False,PASS,PASS,False,False
rare_beam_ma8,near_delta_rare_beam,2,0.020727402541645682,-0.059309112002038845,0.8835600266400924,9.019722641043986,31.56491815051478,0.3094981425037095,0.10119223943535152,False,8.532674238369192e-15,0.2681110902019693,8.532674238369192e-15,False,PASS,PASS,True,True
counterstream_ma20,near_delta_counterstream,2,4.24820065101315e-05,-0.12639699506299962,0.0,0.0,17.73300740722497,0.015899549505393292,0.009621876538188662,False,2.0779991915734245e-34,0.015895828641527603,2.0779991915734245e-34,False,PASS,PASS,False,False
crossing_ma20,near_delta_crossing,2,0.0002002919811992695,-0.12453596041633311,0.0,0.0,17.47191147564853,0.007447870291513363,0.021551824376495884,False,9.032376864649454e-16,0.007469691170638934,9.032376864649454e-16,False,PASS,PASS,False,False
rare_beam_ma20,near_delta_rare_beam,2,0.0006246963247817812,-0.11095460845913083,3.6819587895115578,14.428165846381036,59.051181449394896,0.8203912612300935,0.029259900335139352,False,8.233046228196272e-14,0.5862097297256689,8.233046228196272e-14,False,PASS,PASS,True,True
counterstream_ma100,near_delta_counterstream,2,6.917967503853064e-08,-0.12822311441118978,0.0,0.0,17.989204858056723,0.0006525112906279188,0.000399380611516941,False,8.379679006256872e-16,0.000652511040431476,8.379679006256872e-16,False,PASS,PASS,False,False
crossing_ma100,near_delta_crossing,2,3.3428649059479245e-07,-0.12814623820142926,0.0,0.0,17.97841942445966,0.00031084058039307887,0.0009521618429301485,False,1.4614705691271626e-15,0.0003108796250673311,1.4614705691271626e-15,False,PASS,PASS,False,False
rare_beam_ma100,near_delta_rare_beam,2,1.0266483898475671e-06,-0.12753037832317168,73.66985770504883,16.016305823427423,67.87297630314748,0.8614974798864802,0.001321909836719344,False,7.193847000719719e-13,0.6099977876981563,7.193847000719719e-13,False,PASS,PASS,True,True
random_0000,random_multivariate_mixture,4,7.468007429787004e-06,-0.03556760772639685,18.44747247541368,4.585051769663183,5.4183624222879665,1.424217359888991,0.2153989220605252,False,23.160672013581685,6.668322355991767,6.668322355991767,True,PASS,PASS,True,True
random_0001,random_multivariate_mixture,2,0.00474868807278541,-0.040044475392558836,0.5123511136593015,4.1906956723263695,22.657096305272024,0.35022337975624207,0.23627166946439074,False,0.4088811245631663,0.11404812958348354,0.11404812958348354,True,PASS,PASS,True,True
random_0002,random_multivariate_mixture,3,0.004566117394880014,-0.038336894524887075,0.2000676036345596,2.1195111502616677,3.3185107132884286,0.1299616039430537,0.20253986506968127,False,0.09759553552716477,0.04986828146479701,0.04986828146479701,True,PASS,PASS,True,True
random_0003,random_multivariate_mixture,2,0.0007085670361470128,-0.06988302718280784,4.436183765033609,8.981263124357426,26.688726818017116,1.2316336388782887,0.4635101673839448,False,3.04358207637585,0.2882438638112493,0.2882438638112493,True,PASS,PASS,True,True
random_0004,random_multivariate_mixture,3,0.00016056838553701072,-0.04624336918179817,6.674547599639818,2.565808965424207,7.236413078291748,1.1905037630575788,1.01062366104438,False,2.6608050631022477,0.7468742129476184,0.7468742129476184,True,PASS,PASS,True,True
random_0005,random_multivariate_mixture,4,0.010592635688027022,-0.03974698200831659,1.8065743309428102,5.55935187008155,12.068644016017332,1.7103688924137295,0.6748340080621938,False,3.1048033921145732,1.0501470390044345,1.0501470390044345,True,PASS,PASS,True,True
random_0006,random_multivariate_mixture,3,0.010277723204331464,-0.08819129479872108,0.5596543988175985,2.271012256999051,9.623738611953593,0.3386190865394927,0.24828590318399163,False,0.388890595066567,0.10525531599875708,0.10525531599875708,True,PASS,PASS,True,True
random_0007,random_multivariate_mixture,2,0.04317936008150732,-0.01760669355909254,0.33876972920950177,2.5873035883766278,7.198678367595303,0.42379303532044116,0.5626442303957486,False,0.3017873181620537,0.16222479337875043,0.16222479337875043,True,PASS,PASS,True,True
random_0008,random_multivariate_mixture,4,9.029118585725666e-05,-0.05999580906274919,1.535397000286401,4.68869865565097,6.39856416921924,1.4475571361625783,0.2568482251368199,False,2.1864841741345233,0.9057877649122644,0.9057877649122644,True,PASS,PASS,True,True
random_0009,random_multivariate_mixture,2,0.0005068535727567075,-0.03216630757863392,0.19496058717780101,2.987273602043652,4.064980486175664,0.4253117502752249,0.35432658394880867,False,0.41906117296803636,0.07828499142514032,0.07828499142514032,True,PASS,PASS,True,True
random_0010,random_multivariate_mixture,3,1.677587105967363e-05,-0.08143445321855072,1.5265523129505103,1.2545638328749926,13.526262611342105,1.7517564363861402,0.8300646076893018,False,10.540790966995807,1.300953134118047,1.300953134118047,True,PASS,PASS,True,True
random_0011,random_multivariate_mixture,2,0.00026276906548988987,-0.10938065949304675,0.017272695349894722,0.38709920830710987,1.4225165730929148,0.17100380119375744,0.10923866539382135,False,0.061463501693752115,0.12565892430142359,0.061463501693752115,True,PASS,PASS,True,True
random_0012,random_multivariate_mixture,3,9.936957282808664e-05,-0.046751209483605324,23.280415429521153,4.639185567642904,6.217878482051568,1.783386453418294,0.5251207229633625,False,26.533212886738433,4.748859864062484,4.748859864062484,True,PASS,PASS,True,True
random_0013,random_multivariate_mixture,4,0.005277338745099072,-0.06942024863059629,0.8273197748272338,5.548035374529254,8.34538080378745,0.9413041896419084,0.2688314890334889,False,0.7329415392189631,0.4183211224736776,0.4183211224736776,True,PASS,PASS,True,True
random_0014,random_multivariate_mixture,4,0.00073666953130314,-0.10072749968776495,1.1251966669463211,0.5602781446931991,14.907472706299304,0.22778465163087447,0.17351986320553694,False,0.25137758444151465,0.08408984623249201,0.08408984623249201,True,PASS,PASS,True,True
random_0015,random_multivariate_mixture,2,8.912603156403604e-07,-0.11783933392806822,176.0509180282674,19.303036963561773,112.72260685158453,1.651826614980308,0.020898462630065593,False,32.18716277118079,6.845166178919108,6.845166178919108,True,PASS,PASS,True,True
random_0016,random_multivariate_mixture,4,0.001506605044340437,-0.06351139107443353,8.658389380528266,10.386672239122497,36.10583593250117,1.098945440047506,0.28480951413158706,False,1.4955352287522823,0.3840775552461488,0.3840775552461488,True,PASS,PASS,True,True
random_0017,random_multivariate_mixture,4,0.0013741561970479145,-0.053312624978710026,0.6442821221856532,7.687265577464865,34.957265192535395,0.6321911898662798,0.24149341191526644,False,0.42077044081865156,0.6771307237583746,0.42077044081865156,True,PASS,PASS,True,True
random_0018,random_multivariate_mixture,2,6.237404046348498e-07,-0.12469347922455458,30.72913934824339,8.22233247873018,5.40091621058676,inf,inf,True,inf,1.5788370151864248,1.5788370151864248,True,FAILED,PASS,True,True
random_0019,random_multivariate_mixture,4,0.005933508075314915,-0.012657804635613256,0.9690942050492178,4.446689212788479,13.825110133694576,1.4734347411777082,0.4906103342556035,False,9.084925012250112,1.1070740981126708,1.1070740981126708,True,PASS,PASS,True,True
random_0020,random_multivariate_mixture,4,0.005762983058729062,-0.07611756297978439,0.7048352943587394,1.3399245677097014,10.402302218565476,0.4252717546488306,0.5052861864285596,False,0.4231535419339354,0.07406856335360852,0.07406856335360852,True,PASS,PASS,True,True
random_0021,random_multivariate_mixture,2,4.1627574507462016e-05,-0.12041260382294451,6.882545871612039,4.1257343014185395,10.733298360085422,1.5066289861596325,0.16327082870041293,False,5.257090728696217,0.6494482043269197,0.6494482043269197,True,PASS,PASS,True,True
random_0022,random_multivariate_mixture,2,2.0119182012786087e-07,-0.12284757938698183,2.070071653905788,0.3007194930743399,17.070833438485096,0.5455561999362948,0.16934989867118594,False,0.3654632448719135,0.23432574562309763,0.23432574562309763,True,PASS,PASS,True,True
random_0023,random_multivariate_mixture,3,4.972889496026021e-05,-0.08660260110112222,13.698935881930861,3.4529889915436507,9.336167614713784,1.7493848799092597,0.407057377847454,False,100.97837438147403,18.463374592932574,18.463374592932574,True,PASS,PASS,True,True
random_0024,random_multivariate_mixture,2,7.120141665149712e-05,-0.11951209240991258,66.98027625930321,6.916371956057252,0.7341718734959342,1.4654649494400023,0.011991527980264488,False,5.58527795474252,3.380291250357565,3.380291250357565,True,PASS,PASS,True,True
random_0025,random_multivariate_mixture,3,0.0009522511466061427,-0.0907524828360417,34.9534123630045,2.4302712306579592,12.039047747541181,1.6192728940452668,0.2650520476281182,False,31.933967255076734,6.92587162667404,6.92587162667404,True,PASS,PASS,True,True
random_0026,random_multivariate_mixture,4,0.006191855650465544,-0.03426850365804816,1.4516582832460363,2.92591178211708,4.637427331485593,1.4436729667125974,0.7513571231842593,False,5.231045753674042,1.8043038896917518,1.8043038896917518,True,PASS,PASS,True,True
random_0027,random_multivariate_mixture,3,0.0002711559800843019,-0.10876443505020102,7.352494393722671,1.718154505204012,14.928592330476533,0.8880254908602356,0.07292858491667564,False,2.298741014530773,0.5500350781622773,0.5500350781622773,True,PASS,PASS,True,True
random_0028,random_multivariate_mixture,2,0.02889684760667593,-0.030133682364718348,0.49427501979293803,3.97891016264988,9.169228781750952,0.814067535074661,0.8426849192845938,False,1.338031005879885,0.38188668173966084,0.38188668173966084,True,PASS,PASS,True,True
random_0029,random_multivariate_mixture,3,0.00026696973160734934,-0.08076482665216166,1.9762731601514298,3.602372902729366,7.247630307372442,1.3376900730830446,0.420248993604224,False,2.591625629816173,0.5678733646415578,0.5678733646415578,True,PASS,PASS,True,True
random_0030,random_multivariate_mixture,2,0.00040905684221790174,-0.11409744773537751,0.010746957691604733,0.33569887949876015,1.5691545631821875,0.13573729617981892,0.08534570187681009,False,0.0748450007423946,0.09114220246146736,0.0748450007423946,True,PASS,PASS,True,True
random_0031,random_multivariate_mixture,2,0.004356682596412468,-0.07642094983662352,0.0748744374328329,1.0913787675060074,2.5704236701712735,0.22242090575387752,0.25558660728885124,False,0.17338201780993623,0.0942486505513124,0.0942486505513124,True,PASS,PASS,True,True
random_0032,random_multivariate_mixture,4,0.00015799934366531602,-0.06652038192083506,11.302716991423313,2.2410486561797147,9.909901746218344,1.1486723571823168,0.5401641079316744,False,6.63472853440694,6.77498969487552,6.63472853440694,True,PASS,PASS,True,True
random_0033,random_multivariate_mixture,4,5.579147625398637e-07,-0.12477805788956704,3.1962227752086902,5.715577630772497,5.510556216100809,0.7368703688141888,0.029861640387411452,False,0.9384947246594317,0.10164917304497643,0.10164917304497643,True,PASS,PASS,True,True
random_0034,random_multivariate_mixture,2,0.0004061700108934455,-0.1109995833287122,4.098209928068777,15.703508465402079,72.42007292761494,0.5871941867946154,0.021631243122586262,False,0.6819042083816358,0.5651306449448815,0.5651306449448815,True,PASS,PASS,True,True
random_0035,random_multivariate_mixture,2,4.883381207176196e-07,-0.1271814031200697,274.8106087059385,1.6004668044474821,16.99956611572837,0.8552223889827942,0.009573435644525341,False,3.653080853220007,1.3834850931381666,1.3834850931381666,True,PASS,PASS,True,True
random_0036,random_multivariate_mixture,4,0.000793656453757427,-0.09060635332062818,4.628347010869605,13.387558927174378,57.113420689383105,1.749029053037912,0.24207054265451503,False,2.0633178105032295,0.7591633037820236,0.7591633037820236,True,PASS,PASS,True,True
random_0037,random_multivariate_mixture,3,0.001441202573957758,-0.050730360289375734,0.18914487349812495,1.0041210084608319,8.940290891584713,0.25229547682502,0.3235401189563785,False,0.17848292285861062,0.17457449319238733,0.17457449319238733,True,PASS,PASS,True,True
random_0038,random_multivariate_mixture,3,5.476087173871162e-10,-0.08084253841592696,696.0056779365927,11.944673546248822,44.883887290111694,1.9706102137448698,0.49312088865617393,False,510.5177189613029,20.90268388578368,20.90268388578368,True,PASS,PASS,True,True
random_0039,random_multivariate_mixture,3,6.911893784185389e-06,-0.10039174594646293,29.950603414185107,18.64882223217719,118.21702677010556,1.9994552881380143,0.5643594256436898,False,1398.6063727386859,1.3144788917677872,1.3144788917677872,True,PASS,PASS,True,True
random_0040,random_multivariate_mixture,3,7.312908616740045e-06,-0.12174982483100472,22.6729805172993,3.0276582064019832,14.182122911774032,1.0933083817238465,0.023150480669508238,False,3.342781571491396,1.279137050821948,1.279137050821948,True,PASS,PASS,True,True
random_0041,random_multivariate_mixture,3,0.0008872102561451405,-0.05599594258513005,14.694530222092817,10.165052048251045,36.282848471995536,1.4813319871378348,0.16943259846881545,False,6.335040062819873,0.8112181444307724,0.8112181444307724,True,PASS,PASS,True,True
random_0042,random_multivariate_mixture,4,0.0015289059918421504,-0.056992753197717926,2.2265552851662966,14.116333803714795,87.5308799339402,1.8934181659946754,0.19144932188300193,False,8.360732247127538,0.20580611305630792,0.20580611305630792,True,PASS,PASS,True,True
random_0043,random_multivariate_mixture,3,1.2685928999863512e-06,-0.111910492540808,37.33209593512991,5.590784140349001,5.25220734986355,1.6174001518565737,0.08481394409720709,False,17.79434787885563,2.7310198094494926,2.7310198094494926,True,PASS,PASS,True,True
random_0044,random_multivariate_mixture,4,0.0015752744946245644,-0.09784070272653346,5.1044987443528,4.180333674546342,7.881365315109693,1.1489335571522634,0.08988418329984162,False,2.6904972192982095,0.7879681132391643,0.7879681132391643,True,PASS,PASS,True,True
random_0045,random_multivariate_mixture,4,0.0011425091717034994,-0.02493322182189845,0.8840346074342887,6.108473764835726,25.886056126926807,1.3606121308771693,0.6518793618551608,False,2.0046152537527946,0.7175719777407583,0.7175719777407583,True,PASS,PASS,True,True
random_0046,random_multivariate_mixture,3,0.0006987440939137356,-0.08299417729417173,7.032451685370759,1.466390803580169,12.486530928019961,1.3177861509751594,0.45000101067093184,False,5.950540750567462,1.2006694978085795,1.2006694978085795,True,PASS,PASS,True,True
random_0047,random_multivariate_mixture,4,0.0009526880985524299,-0.027311386181399364,1.2262561338746791,5.633889259527644,21.75541085286158,1.779152682570831,1.3473430465273353,False,3.4578349945854896,1.3716131722820246,1.3716131722820246,True,PASS,PASS,True,True
random_0048,random_multivariate_mixture,3,7.336387426584639e-05,-0.11615487463200053,21.42443477382861,2.069681391782474,15.272928936224355,1.1469489408079339,0.06680092591430062,False,2.560600295841733,0.6036020107870512,0.6036020107870512,True,PASS,PASS,True,True
random_0049,random_multivariate_mixture,3,6.934364976479705e-05,-0.10206766570061643,4.050428265729686,17.05228871139077,107.68317355260191,1.8963959908078283,0.32912571246293276,False,63.98138811914438,2.7081850619352963,2.7081850619352963,True,PASS,PASS,True,True
random_0050,random_multivariate_mixture,4,0.0002692659177895305,-0.11703118747759488,3.027164762269388,4.206860453350117,9.349326627593866,0.7046305186116085,0.027230448621714323,False,0.782502902487488,0.8512276227931778,0.782502902487488,True,PASS,PASS,True,True
random_0051,random_multivariate_mixture,4,0.00310161801385916,-0.0866036889930547,0.4631800813610513,1.4199355969942478,6.1914842152808,0.4318448463602427,0.5715726667210479,False,0.5096572117302008,0.20071609170055443,0.20071609170055443,True,PASS,PASS,True,True
random_0052,random_multivariate_mixture,2,8.893623577943216e-06,-0.11841829900323163,6.508743020859546,16.97333850860794,84.60414629970934,1.9022284658840785,0.08844808018227758,False,23.993352408491774,0.36196657080397593,0.36196657080397593,True,PASS,PASS,True,True
random_0053,random_multivariate_mixture,2,4.269806715164452e-09,-0.12826167312730946,2772.2815642422215,13.069917731574654,38.95567066525018,inf,inf,True,inf,1.2706104107545317,1.2706104107545317,True,FAILED,PASS,True,True
