name,family,components,initial_realizability_margin,cubic_beta,gamma_norm,cubic_active,exact_euler_margin,exact_euler_finite,single_gaussian_status,single_gaussian_tail_relative_error,single_gaussian_source_relative_error,single_gaussian_source_direction_cosine,single_gaussian_euler_step_margin,stage9_tensor_mixture_tail_status,stage9_tensor_mixture_tail_tail_relative_error,stage9_tensor_mixture_tail_source_relative_error,stage9_tensor_mixture_tail_source_direction_cosine,stage9_tensor_mixture_tail_euler_step_margin,grad_hyqmom_gqmom_status,grad_hyqmom_gqmom_tail_relative_error,grad_hyqmom_gqmom_source_relative_error,grad_hyqmom_gqmom_source_direction_cosine,grad_hyqmom_gqmom_euler_step_margin,stage9_finite_map_status,stage9_finite_map_margin,guarded_grad_map_status,guarded_grad_map_margin,guarded_grad_map_limiter_fraction
rare_beam_ma8,near_delta_rare_beam,2,0.020727402541645682,-0.059309112002038845,0.8835600266400924,True,0.021228132527871767,True,PASS,0.8462656891780397,11.13625773914888,-0.9815462846813451,0.020381491050554392,PASS,1.4751035918270502e-15,8.421847106066245e-15,1.0,0.021228132527871733,PASS,0.10654067789779564,0.26462408523766473,0.9980618336140058,0.021170601729000683,PASS,0.021293592649390413,PASS,0.021171127767818196,1.0
counterstream_ma20,near_delta_counterstream,2,4.24820065101315e-05,-0.12639699506299962,0.0,True,9.890236051886927e-05,True,PASS,13.562506011072207,19.46619533745316,0.08299469189213013,-0.026795530137672413,PASS,1.2966915772874918e-16,6.7202471099690865e-21,1.0,9.890236051887724e-05,PASS,0.009575808194202964,0.01373435042927343,0.9999057119030486,9.889985183521649e-05,PASS,0.0001175073849518301,PASS,0.0001175044260938782,1.0
crossing_ma20,near_delta_crossing,2,0.0002002919811992695,-0.12453596041633311,0.0,True,0.00033227493196302034,True,PASS,12.877266806834594,7.281506067554399,-0.3210763184432439,-0.02120791355394772,PASS,1.5275387635165137e-15,8.691081504150188e-16,1.0,0.0003322749319629917,PASS,0.021380963434674313,0.007187397837338932,0.9999889528480336,0.0003322654200383913,PASS,0.0003539930403522316,PASS,0.00035398298831271967,1.0
rare_beam_ma20,near_delta_rare_beam,2,0.0006246963247817812,-0.11095460845913083,3.6819587895115578,True,0.0007099533195150683,True,PASS,0.8755632296733742,235.76399054094978,-0.9858579601918656,0.0003733672958844496,PASS,2.708110752261142e-15,8.134047362039572e-14,1.0,0.0007099533195150677,PASS,0.029688367130533595,0.5791595257135758,0.9622668424007556,0.000664074927700905,PASS,0.0007403441467552749,PASS,0.0006670420095749041,1.0
counterstream_ma100,near_delta_counterstream,2,6.917967503853064e-08,-0.12822311441118978,0.0,True,-3.3665142687258585e-05,True,PASS,13.982020540149003,19.78596665974864,0.051754192739092666,-0.03509446399583899,PASS,5.260125604824889e-16,7.256291350107718e-16,1.0000000000000002,-3.366514268682214e-05,PASS,0.000399300875003392,0.000565034796081966,0.9999998403679131,-3.3665093601476413e-05,PASS,2.144101281382796e-05,PASS,2.144099029022075e-05,1.0
crossing_ma100,near_delta_crossing,2,3.3428649059479245e-07,-0.12814623820142926,0.0,True,-2.8456014427169247e-05,True,PASS,13.952130700842359,7.424423391839881,-0.3428145879883365,-0.04023473491167574,PASS,2.5985258572007614e-15,1.4089589700098723e-15,1.0,-2.845601442689313e-05,PASS,0.0009518364056318495,0.0002997095155085838,0.9999999823507901,-2.9451647837370767e-05,PASS,2.8850537101924022e-05,PASS,2.88505008312604e-05,1.0
rare_beam_ma100,near_delta_rare_beam,2,1.0266483898475671e-06,-0.12753037832317168,73.66985770504883,True,2.877045064885743e-06,True,PASS,0.8807303436114328,7431.925368979087,-0.9848411549339848,6.117098016885385e-08,PASS,6.490666090703826e-16,7.110543364753101e-13,1.0,2.8770450651621336e-06,PASS,0.0013227674756964211,0.602656146528378,0.9445040826493751,-0.00010742870339853056,PASS,2.54380566906657e-05,PASS,1.0000113050162888e-12,0.2229207770215048
random_0000,random_multivariate_mixture,4,7.468007429787004e-06,-0.03556760772639685,18.44747247541368,True,0.0004177330870486112,True,PASS,0.48776790484151505,29.78211747229825,0.53541297963448,-0.22189844053556246,PASS,0.3249646295444221,21.30045547709113,-0.45520556555552344,-0.18295784195031645,PASS,0.18521312491810427,6.132704096177378,-0.7305673334373676,-0.046689385018675554,PASS,0.0003993125958008115,PASS,1.0000149959931847e-12,0.0637849039290574
random_0001,random_multivariate_mixture,2,0.00474868807278541,-0.040044475392558836,0.5123511136593015,True,0.00596967005531723,True,PASS,0.9815011434668578,5.038293293124389,-0.8725700939025398,0.005940263630511742,PASS,0.28823880590513684,0.4083467970658729,0.9701669142603931,0.005565586520546249,PASS,0.12178349930542698,0.11331914926181282,0.9935606016821233,0.005526776126320349,PASS,0.005899612203270712,PASS,0.00552528624200912,1.0
random_0002,random_multivariate_mixture,3,0.004566117394880014,-0.038336894524887075,0.2000676036345596,True,0.00606039339415835,True,PASS,0.2636409823056155,0.15113824462248157,0.9889798732945829,0.006032152723145089,PASS,0.17378694976117862,0.10319952655617014,0.9951487641806552,0.0059679686009301335,PASS,0.07565319593842784,0.05324660074264645,0.9986761503000535,0.006150525862912107,PASS,0.006052230193860867,PASS,0.006166841233244279,1.0
random_0003,random_multivariate_mixture,2,0.0007085670361470128,-0.06988302718280784,4.436183765033609,True,0.0008667227214944515,True,PASS,0.8229507078375531,59.094421858519,-0.9439345377547018,-0.026145366099325232,PASS,0.4082535342139318,2.9569287656987084,0.7955430961473465,-0.00968372994098583,PASS,0.04289642945112872,0.2799747886674398,0.9683433915992928,0.0009140716474738443,PASS,0.0008791662706497737,PASS,0.0009244157595163136,1.0
random_0004,random_multivariate_mixture,3,0.00016056838553701072,-0.04624336918179817,6.674547599639818,True,0.00034395537428659196,True,PASS,7.017684676943419,5.2739686526869445,-0.3634264718020676,-0.019819157134446548,PASS,1.5935058623460938,2.513997064519216,0.8459998345579689,0.0003413572535452833,PASS,0.06714017448740131,0.7047279697954082,0.7854513182720867,0.00013439358298919304,PASS,0.0003837888593632802,PASS,0.00017143123050544589,1.0
random_0005,random_multivariate_mixture,4,0.010592635688027022,-0.03974698200831659,1.8065743309428102,True,0.012663821091697973,True,PASS,0.7249979313738565,1.6572127288319938,0.7042352188299565,0.01108722519574534,PASS,0.5554183524946216,3.0252922181960966,-0.7553786529424817,0.011013497138225128,PASS,0.13667325751337633,1.0231118442491063,0.23429172263093134,0.012516450066665097,PASS,0.01191686825131718,PASS,0.012509636470622573,1.0
random_0006,random_multivariate_mixture,3,0.010277723204331464,-0.08819129479872108,0.5596543988175985,True,0.015434574005615752,True,PASS,3.313638734248177,5.544297082139176,0.6349332056289099,0.015067114817931748,PASS,0.2229198236854443,0.3658525244099667,0.9370217363116001,0.015429570378605212,PASS,0.0926400105476069,0.09765063687282012,0.9953520646932998,0.015439372045351896,PASS,0.015369123004625777,PASS,0.015421615928336584,1.0
random_0007,random_multivariate_mixture,2,0.04317936008150732,-0.01760669355909254,0.33876972920950177,True,0.045713646430309764,True,PASS,0.7656141721830897,0.4490509629470745,0.9077793075940859,0.04381998785863498,PASS,0.4274182167923426,0.3011697375938801,0.9550278383790723,0.044858039473246125,PASS,0.07620713538822999,0.16225611481766042,0.9876615375172019,0.04644921536994613,PASS,0.04544766008752392,PASS,0.046439625451525725,1.0
random_0008,random_multivariate_mixture,4,9.029118585725666e-05,-0.05999580906274919,1.535397000286401,True,0.00030896166847598655,True,PASS,0.350001314037316,1.6910138834741635,-0.36527112712880433,0.00033507126462839536,PASS,0.2492224935183962,2.0788042452441067,0.19066736195519346,0.0003653942966695256,PASS,0.11197038652090877,0.8628617792519369,0.5122055353414418,0.0007958208846007098,PASS,0.00032237775685465744,PASS,0.0008183027910090089,1.0
random_0009,random_multivariate_mixture,2,0.0005068535727567075,-0.03216630757863392,0.19496058717780101,True,0.0006786087081116393,True,PASS,0.4457457514195082,0.3329807748743327,0.9737298743858801,0.0006785919088071735,PASS,0.21609278445161892,0.38552694965148615,0.9226969604366287,0.0006778165419151307,PASS,0.18931218282505036,0.07299632656099438,0.9978764827068607,-0.00019339180319783006,PASS,0.0007003334895246894,PASS,9.99876204317183e-13,0.8049115102645882
random_0010,random_multivariate_mixture,3,1.677587105967363e-05,-0.08143445321855072,1.5265523129505103,True,4.506773494682594e-05,True,PASS,6.949031136930479,7.169978131699104,-0.35512019178024984,-0.004504511414061243,PASS,0.8928208707739099,9.823176194231003,0.33962018224079865,4.422203231410914e-05,PASS,0.49050042100203317,1.2356845163096248,0.7440471072998864,-2.1701546141365287e-05,PASS,8.851068046434384e-05,PASS,2.194373922665532e-05,1.0
random_0011,random_multivariate_mixture,2,0.00026276906548988987,-0.10938065949304675,0.017272695349894722,True,0.0014354984428612742,True,PASS,0.1098655713776788,0.1297911101946474,0.9996396119995986,0.0013955784404586953,PASS,0.04051983219570336,0.06141415493579868,0.9994594087199211,0.0013863722828073518,PASS,0.09383085619030504,0.12559267106194477,0.9935755897082367,-0.0037219400372647577,PASS,0.0014364928989247213,PASS,1.0000778946752818e-12,0.3481793721936613
random_0012,random_multivariate_mixture,3,9.936957282808664e-05,-0.046751209483605324,23.280415429521153,True,0.00029723300559948896,True,PASS,0.8046764438296572,11.602670910677078,-0.28350095184107416,-0.08178347727977331,PASS,0.5281163118889943,25.18543777669806,0.21913895093597732,-0.2507564582535717,PASS,0.09683027635098931,4.507482178682884,0.2087661176072651,-0.09117310567476472,PASS,0.0003077832955370636,PASS,1.0000179668449373e-12,0.03303119005977361
random_0013,random_multivariate_mixture,4,0.005277338745099072,-0.06942024863059629,0.8273197748272338,True,0.007356682959124673,True,PASS,0.4344709064642212,3.4787138542800062,-0.7419651884241951,0.007770779477951804,PASS,0.3544380400544291,0.7096355644102964,0.8484330700935048,0.0060736138928900625,PASS,0.14856374320839127,0.4000817598742815,0.9667566794785356,0.007460018529743294,PASS,0.007244606978423973,PASS,0.0074544268652643915,1.0
random_0014,random_multivariate_mixture,4,0.00073666953130314,-0.10072749968776495,1.1251966669463211,True,0.005789153222000042,True,PASS,10.579179692601404,6.063846900781128,-0.2666914350244091,-0.011652407940817743,PASS,0.16392797899773331,0.2407696038974382,0.9785309066473216,0.005035547572849365,PASS,0.08450941779126064,0.0803437381053673,0.9968656262298045,0.0061863881438730004,PASS,0.0057407295191516765,PASS,0.006184144873782174,1.0
random_0015,random_multivariate_mixture,2,8.912603156403604e-07,-0.11783933392806822,176.0509180282674,True,-0.0001888541678575321,True,PASS,0.9495319611922506,23046.4681240593,-0.98932890115023,-0.3746458331972521,PASS,0.024539169416469383,31.969134881390346,0.3400500303267255,-0.9243743695106802,PASS,0.005985713289660599,6.79879875985339,-0.8001304403800543,-0.10776048339562251,PASS,6.462267833536247e-06,PASS,1.0000071026048112e-12,0.005865212715293631
random_0016,random_multivariate_mixture,4,0.001506605044340437,-0.06351139107443353,8.658389380528266,True,0.0024536348018540646,True,PASS,0.8563124053153955,30.091460526724305,-0.1073793794943107,-0.0006187996045070328,PASS,0.22468181901960815,1.479067157503326,0.4985390092485057,-0.011045990385291039,PASS,0.09729318176707169,0.3798021693514398,0.9595587384177269,-0.003805019023187564,PASS,0.0019837682584553863,PASS,1.000024424043807e-12,0.6085053470399537
random_0017,random_multivariate_mixture,4,0.0013741561970479145,-0.053312624978710026,0.6442821221856532,True,0.0020724914439505626,True,PASS,0.8947514791598472,2.82270014840446,-0.5257025186768917,0.0027017819203192977,PASS,0.2921019262980408,0.4189173680927162,0.9303236755067337,0.0018546111829942284,PASS,0.4258497467985943,0.6752949960880116,0.9533829050991192,0.00329230067443663,PASS,0.002106282511991112,PASS,0.0032897317478440633,1.0
random_0018,random_multivariate_mixture,2,6.237404046348498e-07,-0.12469347922455458,30.72913934824339,True,-1.3751128401556592e-06,True,PASS,0.33951137688913324,779.5619224598177,0.611871587605693,-0.33464509651736013,FAILED,,,,,PASS,0.008853322229310602,1.298303346713801,0.42610098526827694,-0.002139884213613577,FAILED,,PASS,1.0000080968036075e-12,0.1122492260424587
random_0019,random_multivariate_mixture,4,0.005933508075314915,-0.012657804635613256,0.9690942050492178,True,0.007977779969220626,True,PASS,0.8631784822756375,11.375314034072415,0.29949237530643535,-0.00223291713140257,PASS,0.4571959807981703,7.952087699189385,0.32938567901922117,0.0005606227052641827,PASS,0.13344771835684494,0.9690004120906652,0.7751966518789066,0.007544014701136796,PASS,0.007250421250806859,PASS,0.007537054727885686,1.0
random_0020,random_multivariate_mixture,4,0.005762983058729062,-0.07611756297978439,0.7048352943587394,True,0.007968649112312312,True,PASS,4.009520673241172,2.7536968564139963,0.09010462075640183,0.006571016231604931,PASS,0.5420325796579021,0.40562053630375555,0.9141867082809387,0.00807180626137597,PASS,0.12249271836315297,0.071147337948578,0.9975273219201933,0.008034261180214199,PASS,0.00788750443294918,PASS,0.008051814371927446,1.0
random_0021,random_multivariate_mixture,2,4.1627574507462016e-05,-0.12041260382294451,6.882545871612039,True,0.00018766089317155142,True,PASS,2.4734055229942205,8.523256019820478,0.18901173489021092,-0.018970865789446054,PASS,0.18282476352841287,5.041510588675654,0.25092400319884167,-0.01059520589698787,PASS,0.07629783489954882,0.6228629368277518,0.8034796200748572,-0.0017864635448641428,PASS,0.00021185935052266878,PASS,1.0000219856353032e-12,0.1582571335653495
random_0022,random_multivariate_mixture,2,2.0119182012786087e-07,-0.12284757938698183,2.070071653905788,True,-1.1723630626478078e-05,True,PASS,11.377841692705587,5.675699008285243,-0.35494806273210466,-0.029886542369520378,PASS,0.21977737202489156,0.35514535148658044,0.9682950459579508,-1.1739625951953775e-05,PASS,0.0840435891242708,0.22766666048409842,0.9752220884775211,-4.8505307153704595e-05,PASS,3.475066254977588e-05,PASS,1.0000009001780006e-12,0.8987460077113368
random_0023,random_multivariate_mixture,3,4.972889496026021e-05,-0.08660260110112222,13.698935881930861,True,7.65401728073825e-05,True,PASS,1.367659292446874,57.88190564077079,-0.3572992888752944,-0.03564746949362307,PASS,0.3174162621305677,84.2433085603359,-0.1756498487107264,-0.11382387120399744,PASS,0.08587735518638522,15.403566505959251,0.47695547230253044,-0.022306471561176475,PASS,0.00010229724255733363,PASS,1.0000054774564604e-12,0.10319323211513548
random_0024,random_multivariate_mixture,2,7.120141665149712e-05,-0.11951209240991258,66.98027625930321,True,0.0007215428549081283,True,PASS,0.5469745459678819,1093.6146702065043,0.7711996203642617,-0.40397412186401854,PASS,0.0200436385974951,4.726852534568232,0.6256711617306866,-0.030290548800032593,PASS,0.012970072779073683,2.860751946842907,-0.34610219927369373,-0.013233934869678788,PASS,0.0007348184220899036,PASS,1.0000403075335638e-12,0.2562131250779686
random_0025,random_multivariate_mixture,3,0.0009522511466061427,-0.0907524828360417,34.9534123630045,True,0.0020772487027167228,True,PASS,6.262533793534124,2.295526462419295,-0.3147101119667382,0.002026523528180465,PASS,0.28294151324561595,27.571000871589675,-0.44049488746310095,-0.029723118614791502,PASS,0.07169718262481581,5.979659533441999,0.40190215196921025,-0.02012039771345531,PASS,0.0026327708013742838,PASS,1.000010521276148e-12,0.42461574234492794
random_0026,random_multivariate_mixture,4,0.006191855650465544,-0.03426850365804816,1.4516582832460363,True,0.0076515182492237635,True,PASS,1.3137830983756313,3.9404635586944092,0.25286608165064256,0.007349094376304237,PASS,0.8486006860267273,4.190776995283931,0.5307421871634678,0.0075410318889598685,PASS,0.2513904285932286,1.446213320173294,0.5768001106483831,0.008884436770885787,PASS,0.007657154007946336,PASS,0.008909478467070206,1.0
random_0027,random_multivariate_mixture,3,0.0002711559800843019,-0.10876443505020102,7.352494393722671,True,0.001525760282852158,True,PASS,8.683411905338216,4.570000701529748,0.01955487106023784,-0.0025107124364430818,PASS,0.08962783501401742,2.125691625814019,0.6116602948546987,0.0004381027927936688,PASS,0.028801184624340937,0.5086842540590183,0.9403760420737877,0.001420620328567961,PASS,0.0015259128812244466,PASS,0.0014577344949049124,1.0
random_0028,random_multivariate_mixture,2,0.02889684760667593,-0.030133682364718348,0.49427501979293803,True,0.030711678752813536,True,PASS,0.7896440219115554,1.06830566568109,0.9134786470344144,0.030354376558049765,PASS,0.7483507695189583,1.2922332959445209,0.8308066799420925,0.030015231615246194,PASS,0.12219260940220862,0.3685165056423711,0.940897386351858,0.03082997326000553,PASS,0.030722781361618965,PASS,0.030834054486591597,1.0
random_0029,random_multivariate_mixture,3,0.00026696973160734934,-0.08076482665216166,1.9762731601514298,True,0.0019013365124277571,True,PASS,1.890952725014752,1.8207786917755924,0.5110136948336429,0.0015828338939348596,PASS,0.447097057885445,2.3452427638437277,0.4885928776228691,0.0018503166945068538,PASS,0.09089120686247583,0.515336029587788,0.8808848219679878,0.00205002290863111,PASS,0.0019288913262320042,PASS,0.0020763091204411585,1.0
